corp_code,corp_name,rcept_no,year,fs_type,status,extract_method,n_tables,input_tokens,output_tokens,DBO,PlanAsset,NetDBO,ServiceCost,InterestCost,InterestIncome,NetInterest,BenefitPayment,ActuarialGL,ActuarialGL_Financial,ActuarialGL_Demographic,ActuarialGL_Experience,RetirementBenefitCost,ExpectedContribution,DCPlanCost,SensitivityDR_1pct,SensitivitySG_1pct,DiscountRate_Min,DiscountRate_Max,DiscountRate_Mid,SalaryGrowth_Min,SalaryGrowth_Max,SalaryGrowth_Mid,Duration_Min,Duration_Max,Duration_Mid,SensitivityDR_1pct_down,SensitivitySG_1pct_down,DR_shock_raw,SG_shock_raw
01070857,켐온,20180615000327,2017,OK|연결,OK,4,3124,377,OK,3670864000.0,1438227000.0,2232637000.0,574570000.0,61446000.0,,,297175000.0,669317000.0,553708000.0,,115608000.0,,,,,,,,,,,,,,,,,,
01071944,미래생명자원,20180601000342,2017,OK|연결,부분(0/7),13,28289,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01072518,디피코,20180518000154,2017,OK|연결,OK,1,2303,360,OK,1309048000.0,786667000.0,522381000.0,,,,,572348000.0,,,,,,,,,,,,,,,,,,,,,,
01073678,얼라인드,20180330003481,2017,OK|연결,OK,5,4100,398,OK,923876000.0,,923876000.0,261460000.0,21257000.0,,21257000.0,220515000.0,37113000.0,14637000.0,,22476000.0,282717000.0,,,-35518000.0,41649000.0,,,2.78,,,2.0,,,8.38,41693000.0,-36133000.0,1.0,1.0
01074862,메가스터디교육,20180403000687,2017,OK|연결,OK,4,4732,419,OK,16866957000.0,11523762000.0,5343195000.0,2849154000.0,354604000.0,268433000.0,86171000.0,2155603000.0,555732000.0,901771000.0,-53185000.0,-292854000.0,2935325000.0,,,,,2.8,3.37,3.085,4.23,5.03,4.63,4.84,9.4,7.12,,,,
01075126,사토시홀딩스,20180330003360,2017,OK|연결,OK,19,8527,386,OK,466053000.0,,466053000.0,328299000.0,4149000.0,,4149000.0,289836000.0,67608000.0,,,,,,,-37100000.0,42603000.0,,,2.8,,,6.72,,,,43937000.0,-36786000.0,1.0,1.0
01077577,우리산업,20180620000022,2017,OK|연결,OK,11,7832,404,OK,10185231000.0,5593567000.0,4591664000.0,1271587000.0,235145000.0,128127000.0,107018000.0,830903000.0,1026983000.0,967398000.0,,-59584000.0,1378605000.0,,,-499311000.0,580608000.0,,,2.79,,,,,,,570272000.0,-509500000.0,1.0,1.0
01078178,RFHIC,20180329000395,2017,OK|연결,부분(0/7),3,5552,517,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01079733,지디케이화장품,20180402004915,2017,OK|연결,부분(0/7),1,2154,350,부분(1/7),,,,,,,,,,,,,,,277000000.0,,,,,,,,,,,,,,,
01080687,아우딘퓨쳐스,20180402000665,2017,OK|별도,OK,11,8335,402,OK,1263712000.0,547256000.0,716456000.0,418667000.0,20508000.0,18374000.0,2134000.0,140608000.0,220108000.0,31720000.0,,189031000.0,420801000.0,,,-54612000.0,66637000.0,,,3.29,,,5.0,,,,64941000.0,-56835000.0,1.0,1.0
01081914,옐로디지털마케팅,20180402005434,2017,OK|연결,OK,14,20393,407,OK,4013786000.0,1573288000.0,2440498000.0,1959122000.0,72931000.0,27844000.0,45087000.0,1093749000.0,-815427000.0,-41587000.0,,-773840000.0,2002678000.0,,,-179440000.0,208514000.0,,,3.02,,,5.0,,,,214866000.0,-178060000.0,1.0,1.0
01082348,오스테오닉,20180330001576,2017,OK|연결,OK,9,5859,386,OK,882833019.0,,,220695240.0,15250788.0,,,17859655.0,93970784.0,,,,235946028.0,,,,,,,3.08,,,2.0,,,7.29,,,1.0,1.0
01085026,유진테크놀로지,20180402005293,2017,OK|별도,부분(0/7),1,2241,350,부분(1/7),,,,,,,,391650000.0,,,,,,,,,,,,,,,,,,,,,,
01089350,켐트로스,20180612000201,2017,OK|연결,OK,13,21081,403,OK,1388549000.0,512098000.0,876451000.0,381773000.0,30059000.0,20362000.0,9697000.0,152666000.0,33593000.0,-27730000.0,0.0,61323000.0,391470000.0,,,-64809000.0,76039000.0,,,3.24,,,2.5,,,,74209000.0,-67435000.0,1.0,1.0
01089378,디와이디,20180604000342,2017,OK|연결,OK,9,7917,405,OK,647024508.0,513926072.0,133098436.0,219340332.0,7354728.0,7288236.0,66492.0,55096485.0,25909415.0,53510898.0,0.0,79420313.0,219406824.0,4431283000.0,51140000.0,,,2.82,,2.82,4.44,,4.44,,,9.223,,,,
01089855,맘스터치앤컴퍼니,20180328001070,2017,OK|연결,OK,9,5988,425,OK,6702059000.0,4852140000.0,1849919000.0,1592724000.0,125896000.0,115146000.0,10750000.0,268730000.0,242749000.0,-144689000.0,,579881000.0,1804872000.0,1335000000.0,,-335103000.0,375315000.0,2.8,3.01,2.905,3.0,10.0,6.5,,,8.9,300000000.0,-321699000.0,1.0,1.0
01090471,씨아이에스,20180330002145,2017,OK|연결,OK,9,6243,405,OK,3154499289.0,2060413731.0,1094085558.0,603693646.0,43012592.0,53958907.0,-10946315.0,98015360.0,16697550.0,-137534758.0,0.0,154232308.0,592747331.0,,,-155054098.0,173100174.0,,,3.27,,,6.6,,,,180648799.0,-152082172.0,1.0,1.0
01091054,쎄노텍,20180420000116,2017,OK|연결,부분(3/7),11,16134,410,OK,,,3.28,,,6.65,,,8.86,2497273000.0,1649659000.0,847614000.0,463708000.0,72335000.0,49083000.0,,,0.0,,,,,,209648000.0,211343000.0,-183598000.0,,,1.0,1.0
01091382,세토피아,20180405000866,2017,OK|별도,부분(0/7),3,7767,350,부분(1/7),,,,,,,,,,,,,,,526779880.0,,,,,,,,,,,,,,,
01093007,LS에코에너지,20180330003349,2017,OK|연결,OK,7,5360,387,OK,1070377000.0,407407000.0,662970000.0,125470000.0,13305000.0,7434000.0,5871000.0,12699000.0,14777000.0,,,,131341000.0,,5970000.0,,,,,3.5,,,3.0,,,,,,,
01095722,심텍,20180330003549,2017,OK|연결,OK,10,12854,416,OK,65437060000.0,14865881000.0,50571179000.0,11008336000.0,1450895000.0,421826000.0,1029069000.0,2661269000.0,1883256000.0,-3183377000.0,,1300633000.0,12037405000.0,,,-6348192000.0,7463345000.0,,,3.27,,,4.0,,,,7593620000.0,-6367494000.0,1.0,1.0
01096341,넥슨게임즈,20180607000456,2017,OK|연결,OK,11,11410,400,OK,2402136000.0,0.0,2402136000.0,819380000.0,29618000.0,0.0,29618000.0,100240000.0,-42126000.0,-97419000.0,0.0,139544000.0,848998000.0,,,-80000000.0,93000000.0,,,3.18,,,3.87,,,,93000000.0,-82000000.0,1.0,1.0
01097906,케이에이치건설,20180329000633,2017,OK|별도,OK,15,6051,413,OK,2339427000.0,2344523000.0,-5096000.0,215565000.0,67763000.0,56615000.0,11148000.0,4389266000.0,704618000.0,50985000.0,,653633000.0,226713000.0,164000000.0,187000000.0,-148752000.0,162555000.0,,,2.87,,,3.0,,,6.853,164046000.0,-150012000.0,1.0,1.0
01099667,에스디생명공학,20180330003860,2017,OK|연결,부분(0/7),1,1960,471,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01099861,에이텍모빌리티,20180402002828,2017,OK|연결,OK,8,4837,385,OK,1076055000.0,1126242000.0,-50187000.0,353242000.0,24448000.0,35515000.0,-11067000.0,240543000.0,47779000.0,,,,377690000.0,,,,,,,3.59,,,3.34,,,,,,,
01101041,패션플랫폼,20180330001123,2017,OK|연결,부분(0/7),1,2443,350,부분(1/7),,,,,,,,,,,,,,,243205000.0,,,,,,,,,,,,,,,
01107665,크리스탈신소재,20180430000081,2017,OK|연결,부분(0/7),4,2695,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01108099,현대코퍼레이션홀딩스,20180618000243,2017,OK|연결,부분(0/7),18,13749,754,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01108248,지노믹트리,20180629000593,2017,OK|연결,OK,10,10347,392,OK,969897000.0,,969897000.0,88425000.0,6599000.0,,6599000.0,,72865000.0,12507000.0,,-85372000.0,,,,-30564000.0,34856000.0,,,3.03,,,3.86,,,9.21,35486000.0,-30635000.0,1.0,1.0
01109122,에스엘테라퓨틱스,20180402000122,2017,OK|별도,부분(0/7),1,2031,514,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01109539,와이씨,20180402002634,2017,OK|연결,OK,11,11496,406,OK,2518445000.0,1593731000.0,924714000.0,542846000.0,51473000.0,64150000.0,-12677000.0,63202000.0,89453000.0,142763000.0,,-53310000.0,530169000.0,,,-212782000.0,259380000.0,,,3.36,,,6.16,,,9.33,252568000.0,-221613000.0,1.0,1.0
01109690,도부,20180402002772,2017,OK|연결,부분(0/7),3,2426,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01109715,DSC인베스트먼트,20180330002918,2017,OK|연결,OK,6,3904,374,OK,438907830.0,439720368.0,-812538.0,81340680.0,3657552.0,,,21843779.0,65838181.0,39157803.0,0.0,26680178.0,,,,,,,,,,,,,,,,,,
01109955,링크제니시스,20180330003631,2017,OK|연결,부분(0/7),2,2366,614,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01110076,비유테크놀러지,20180402003146,2017,OK|연결,OK,3,2906,361,OK,1371991000.0,222989000.0,1136789000.0,,,,,,,,,,,,337296000.0,,,,,,,,,,,,,,,
01112700,에스엘에스바이오,20181115000192,2017,OK|별도,OK,15,6100,400,OK,672145000.0,,672145000.0,283806000.0,11508000.0,,11508000.0,152991000.0,33166000.0,28025000.0,-203000.0,5344000.0,295314000.0,,,-48000000.0,54000000.0,,,3.185,,,4.28,,,9.202,72000000.0,-45000000.0,1.0,1.0
01112889,피엔에이치테크,20180402000639,2017,OK|별도,OK,4,3036,361,OK,382095000.0,52151000.0,329944000.0,,,682000.0,,27473000.0,,,,,,,,,,,,,,,,,,,,,,
01113499,아이티센피엔에스,20180402004161,2017,OK|별도,부분(0/7),1,1852,350,부분(1/7),,,,,,,,,,,,,,,113592000.0,,,,,,,,,,,,,,,
01113718,올릭스,20180621000263,2017,OK|연결,OK,2,2252,353,OK,282380000.0,,282380000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
01113754,티이엠씨씨엔에스,20180330000830,2017,OK|연결,OK,12,6237,400,OK,757299000.0,85221000.0,672078000.0,17253000.0,,1045000.0,-1045000.0,,-790000.0,2425000.0,,-1635000.0,16208000.0,,226476000.0,-9567000.0,9098000.0,,,3.32,,,7.33,,,9.69,9567000.0,-7886000.0,1.0,1.0
01113949,퓨전,20180402002861,2017,OK|별도,부분(0/7),1,2068,350,부분(1/7),,,,,,,,,,,,,,,304370000.0,,,,,,,,,,,,,,,
01115044,안지오랩,20180612000119,2017,OK|연결,OK,2,2276,356,OK,440780253.0,,,,,,,95082242.0,,,,,90836667.0,,,,,,,,,,,,,,,,,
01116344,이비테크,20180402002069,2017,OK|별도,부분(0/7),1,6178,425,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01116380,씨앤에스링크,20180329001092,2017,OK|별도,부분(0/7),1,2025,350,부분(1/7),,,,,,,,,,,,,,,151066000.0,,,,,,,,,,,,,,,
01118643,로보쓰리에이아이,20180330002223,2017,OK|별도,부분(0/7),5,2998,350,부분(1/7),,,,,,,,,,,,,,,61747000.0,,,,,,,,,,,,,,,
01119244,넥스콘테크놀러지,20180330001017,2017,OK|연결,OK,13,5128,385,OK,2424647000.0,923398000.0,1501249000.0,419429000.0,36444000.0,18930000.0,17514000.0,447541000.0,9751000.0,,,,436943000.0,,,,,,,2.27,,,3.73,,,,,,,
01124653,슈프리마,20180330001154,2017,OK|연결,부분(0/7),1,2127,510,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01124680,보라티알,20180402002503,2017,OK|연결,부분(0/7),1,2299,350,부분(1/7),,,,,,,,,,,,,,,214754000.0,,,,,,,,,,,,,,,
01128613,화승엔터프라이즈,20180330001976,2017,OK|연결,OK,11,6010,397,OK,3842766000.0,122533000.0,3720233000.0,544025000.0,5754000.0,4494000.0,1260000.0,178029000.0,-36133000.0,,,-1439000.0,,,,-2319000.0,2607000.0,,,3.05,,,3.0,,,,2630000.0,-2344000.0,1.0,1.0
01130885,바이오인프라생명과학,20180402003745,2017,OK|연결,OK,12,4691,389,OK,851955000.0,,851955000.0,14047000.0,6666000.0,,6666000.0,,647401000.0,,,,20713000.0,,116049000.0,-2438000.0,2816000.0,,,3.72,,,5.91,,,,2760000.0,-2528000.0,1.0,1.0
01131510,에스엠면세점,20180402003257,2017,OK|별도,부분(0/7),1,1909,537,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01135941,원익IPS,20180402003558,2017,OK|연결,OK,9,5366,412,OK,21773896000.0,19707343000.0,2066553000.0,3134910000.0,456087000.0,399432000.0,56655000.0,2158961000.0,764149000.0,-697409000.0,,1461558000.0,3590997000.0,,,-2853860000.0,2914352000.0,,,2.81,,,6.78,,,,3038304000.0,-2769188000.0,0.5,0.5
01136348,나무기술,20180330001768,2017,OK|연결,부분(0/7),1,2785,425,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01139035,티에스아이,20180402001080,2017,OK|별도,OK,6,3301,359,OK,627339000.0,325187000.0,302152000.0,,,,,25533000.0,,,,,,,,,,,,,,,,,,,,,,
01139266,로스웰,20180430001943,2017,OK|연결,부분(0/7),9,4590,685,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01139497,에스제이켐,20180502000537,2017,OK|별도,OK,1,2333,359,OK,388033000.0,24837000.0,363196000.0,,,,,85205000.0,,,,,,,,,,,,,,,,,,,,,,
01144028,씨티케이,20180402005148,2017,OK|연결,OK,14,16614,416,OK,2792029000.0,1397396000.0,1394633000.0,620990000.0,88682000.0,43214000.0,45468000.0,146216000.0,-522203000.0,-48311000.0,,-473892000.0,757798000.0,,,-26000000.0,30000000.0,4.03,4.24,4.135,4.74,5.0,4.87,,,,30000000.0,-26000000.0,1.0,1.0
01146220,팸텍,20180330001412,2017,OK|별도,부분(0/7),1,2122,404,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01148909,휴럼,20180330001707,2017,OK|별도,부분(1/7),3,3044,353,부분(2/7),,801281088.0,,,,,,435367170.0,,,,,,,,,,,,,,,,,,,,,,
01152470,펄어비스,20170929000236,2017,OK|연결,부분(0/7),3,3107,350,부분(1/7),,,,,,,,,,,,,,,864926000.0,,,,,,,,,,,,,,,
01157235,아스타,20180605000287,2017,OK|연결,OK,23,34633,412,OK,839903000.0,0.0,839903000.0,417505000.0,6143000.0,0.0,6143000.0,144132000.0,27915000.0,-8785000.0,,36700000.0,451563000.0,,,-32349000.0,37676000.0,3.15,3.18,3.165,2.5,4.17,3.335,,,9.0,37762000.0,-32873000.0,1.0,1.0
01158632,진코스텍,20180402000780,2017,OK|연결,OK,2,2670,360,OK,320957000.0,123850000.0,197107000.0,,,,,0.0,,,,,45766000.0,,,,,,,,,,,,,,,,,
01159853,휴온스,20180622000265,2017,OK|연결,부분(0/7),2,4253,351,부분(1/7),,,,,,,,,,,,,,,2579804000.0,,,,,,,,,,,,,,,
01160512,헝셩그룹,20181022000194,2017,OK|연결,부분(0/7),4,3220,536,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01161292,라이트팜텍,20180423000137,2017,OK|연결,부분(1/7),5,4091,351,부분(1/7),,1665751970.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01165155,모비스,20180330001919,2017,OK|별도,OK,8,3907,377,OK,585654068.0,19774211.0,565879857.0,291316208.0,14125308.0,3172790.0,10952518.0,209416066.0,1257557.0,,,,305441516.0,,,,,,,,,,,,,,,,,
01165739,잉글우드랩,20180430001776,2017,OK|연결,OK,13,5415,403,OK,942855000.0,437422000.0,505433000.0,268884000.0,11992000.0,11810000.0,182000.0,57885000.0,40022000.0,24480000.0,,64502000.0,,,12975000.0,-63141000.0,73520000.0,,,3.16,,,4.93,,,7.89,73584000.0,-64076000.0,1.0,1.0
01167056,샘표식품,20180330001216,2017,OK|연결,OK,11,9537,400,OK,10514016000.0,10017944000.0,496072000.0,708020000.0,274183000.0,251692000.0,22491000.0,325884000.0,403367000.0,,,,757120000.0,,,-345640000.0,369785000.0,,,3.3,,,5.0,,,3.45,379934000.0,-343417000.0,1.0,1.0
01168383,일동제약,20180402004311,2017,OK|연결,OK,12,14669,430,OK,70418086000.0,7124615000.0,63293471000.0,10909136000.0,1652077000.0,81527000.0,1570550000.0,4907131000.0,3729892000.0,2490025000.0,0.0,1239867000.0,12497139000.0,,17453000.0,-7263600000.0,855156000.0,2.81,2.86,2.835,3.76,4.96,4.36,,,,8612700000.0,-736578000.0,1.0,1.0
01168684,스튜디오드래곤,20180619000112,2017,OK|연결,OK,14,11797,403,OK,2099731000.0,1882367000.0,217364000.0,384735000.0,60262000.0,46923000.0,13339000.0,368413000.0,74350000.0,-68371000.0,,142721000.0,,,,-155292000.0,177868000.0,,,3.5,,,3.81,,,8.11,177303000.0,-158581000.0,1.0,1.0
01169267,세화피앤씨,20180612000459,2017,OK|연결,OK,11,13182,407,OK,2511702000.0,2242463000.0,269239000.0,290410000.0,61949000.0,43055000.0,18894000.0,159759000.0,49649000.0,33681000.0,0.0,-83330000.0,,600000000.0,,-144935000.0,168005000.0,,,2.8,,,3.27,,,8.67,166807000.0,-148527000.0,1.0,1.0
01169434,오가닉티코스메틱,20180427000898,2017,OK|연결,부분(0/7),4,2674,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01170962,GRT,20171030000185,2017,OK|연결,부분(0/7),1,1872,503,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01179927,리독스바이오,20180802000112,2017,OK|연결,부분(0/7),1,2183,350,부분(1/7),,,,,,,,52194000.0,,,,,,,,,,,,,,,,,,,,,,
01181418,비보존,20190319000772,2017,OK|연결,부분(0/7),2,2284,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01185548,바이오이즈,20181016000086,2017,OK|연결,OK,5,3964,399,OK,290448000.0,,290448000.0,126987000.0,3046000.0,,3046000.0,32307000.0,62086000.0,-5729000.0,0.0,67815000.0,130033000.0,,,,,,,2.82,,,3.69,,,9.34,,,1.0,1.0
01185566,휴엠앤씨,20180402005312,2017,OK|별도,부분(0/7),3,2784,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01186404,디앤씨미디어,20180607000343,2017,OK|연결,OK,12,16303,373,OK,243410000.0,,,21869000.0,960000.0,,,,32331000.0,4614000.0,,36945000.0,,,107426000.0,,,,,2.52,,,7.0,,,,,,,
01186963,메디오젠,20180402003746,2017,OK|별도,OK,12,7063,404,OK,327577000.0,30371000.0,297206000.0,159816000.0,6384000.0,533000.0,5851000.0,40508000.0,30088000.0,11829000.0,0.0,18259000.0,,37000000.0,,-27839000.0,32637000.0,,,3.28,,,4.93,,,8.75,32836000.0,-28196000.0,1.0,1.0
01187148,케어랩스,20180615000030,2017,OK|연결,부분(2/7),3,4024,374,부분(9/7),,,,241242000.0,4520000.0,,4520000.0,81467000.0,139406000.0,1155000.0,,138251000.0,469149000.0,,469149000.0,,,,,,,,,,,,,,,
01187458,에스알바이오텍,20180330000724,2017,OK|별도,부분(1/7),2,2288,353,부분(2/7),,163466000.0,,,,,,91418000.0,,,,,,,,,,,,,,,,,,,,,,
01188749,지앤이헬스케어,20180704000539,2017,OK|별도,부분(0/7),1,2099,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01190124,미디어젠,20180416000511,2017,OK|연결,OK,6,5908,365,OK,2472782000.0,1210203000.0,1262579000.0,,,,,352131000.0,,,,,950905000.0,,,,,,,,,,,,,,,,,
01190568,에이피알,20200924000275,2017,OK|연결,OK,12,6100,359,OK,603059000.0,594574000.0,8485000.0,,,,,50910000.0,,,,,,,,,,,,,,,,,,,,,,
01190780,파워풀엑스,20200918000512,2017,OK|연결,부분(0/7),1,2382,350,부분(1/7),,,,,,,,27145000.0,,,,,,,,,,,,,,,,,,,,,,
01203376,유비쿼스,20180402002196,2017,OK|별도,부분(0/7),1,2121,350,부분(1/7),,,,,,,,,,,,,,,706282577.0,,,,,,,,,,,,,,,
01203507,에스엠비나,20180629000514,2017,OK|별도,부분(0/7),1,1917,564,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01203808,AP시스템,20180402004016,2017,OK|연결,OK,13,5335,409,OK,11251741000.0,9391569000.0,1860172000.0,1962790000.0,210449000.0,155057000.0,55392000.0,625737000.0,344341000.0,243797000.0,,100544000.0,,1321690000.0,,-751937627.0,849807885.0,,,2.9,,,4.55,,,6.88,849807885.0,-766077702.0,1.0,1.0
01205329,크라운제과,20180402003380,2017,OK|별도,OK,6,4626,418,OK,45389325000.0,13784977000.0,31604348000.0,4384489000.0,649703000.0,140952000.0,508751000.0,4240736000.0,2386513000.0,-1125702000.0,,3512215000.0,4893240000.0,5466000000.0,,-1817650000.0,1959864000.0,,,2.64,,,6.03,,,,1990066000.0,-1825476000.0,1.0,1.0
01205709,HD현대,20180710000563,2017,OK|연결,OK,10,5995,431,OK,362488000000.0,328612000000.0,33876000000.0,31910000000.0,5588000000.0,5312000000.0,276000000.0,12480000000.0,14396000000.0,14152000000.0,0.0,244000000.0,34265000000.0,,,-31571000000.0,35049000000.0,3.05,3.35,3.2,2.0,3.74,2.87,,,10.95,37118000000.0,-30443000000.0,1.0,1.0
01205842,HD건설기계,20180402003465,2017,OK|연결,OK,9,5643,418,OK,55479000000.0,49623000000.0,5856000000.0,5323000000.0,998000000.0,770000000.0,228000000.0,5045000000.0,1738000000.0,1026000000.0,0.0,2764000000.0,6744000000.0,,,-4160000000.0,4263000000.0,,,3.09,,,1.93,,,9.6,4871000000.0,-3726000000.0,1.0,1.0
01205851,HD현대일렉트릭,20180615000431,2017,OK|연결,OK,11,7005,411,OK,89271000000.0,74622000000.0,14649000000.0,11046000000.0,1591000000.0,1255000000.0,336000000.0,4986000000.0,2399000000.0,,,,11251000000.0,,,,,,,3.13,,,2.0,,,10.25,,,1.0,1.0
01207169,엑심베이,20180402004375,2017,OK|별도,부분(0/7),10,4744,350,부분(1/7),,,,,,,,127643000.0,,,,,,,,,,,,,,,,,,,,,,
01208821,팡스카이,20180430001052,2017,OK|연결,부분(0/7),2,3502,353,부분(2/7),,,,,,,,58171000.0,,,,,201323000.0,,,,,,,,,,,,,,,,,
01208885,경동도시가스,20180402002443,2017,OK|연결,OK,15,5941,422,OK,22116381000.0,24183365000.0,-2066984000.0,1462577000.0,580538000.0,610042000.0,-29504000.0,492962000.0,-1333729000.0,-1016927000.0,,-316802000.0,1946829000.0,2437000000.0,513756000.0,-1620022000.0,1818055000.0,,,3.6,,,3.52,,,7.81,1835252000.0,-1636059000.0,1.0,1.0
01234297,미원에스씨,20180402002075,2017,OK|연결,OK,6,4265,393,OK,6308551000.0,,6308551000.0,1020900000.0,131305000.0,,131305000.0,603115000.0,392582000.0,,,,1152205000.0,,,-617681000.0,715338000.0,,,3.3,,,4.91,,,,733253000.0,-615614000.0,1.0,1.0
01234507,매일유업,20180402000641,2017,OK|별도,OK,8,5146,417,OK,66811665000.0,63017105000.0,3794560000.0,6706676000.0,1283962000.0,1301397000.0,-17435000.0,5413882000.0,873538000.0,5140095000.0,400054000.0,-4666611000.0,,,,-4487449000.0,5086679000.0,,,3.41,,,4.68,,,7.39,5095696000.0,-4562633000.0,1.0,1.0
01236286,컬러레이,20180430001900,2017,OK|연결,부분(0/7),1,1882,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01236897,제일약품,20180402002284,2017,OK|연결,OK,6,4437,418,OK,28759878000.0,25269081000.0,3490797000.0,2365499000.0,408295000.0,322649000.0,85646000.0,2027541000.0,370606000.0,1300212000.0,911122000.0,-920729000.0,2451145000.0,,,-1570167000.0,1724180000.0,,,2.9,,,4.02,,,5.8,1767819000.0,-1563550000.0,1.0,1.0
01237540,이녹스첨단소재,20180814001801,2017,OK|연결,OK,8,4340,413,OK,9603271000.0,7202877000.0,2400394000.0,1092557000.0,149129000.0,,149129000.0,495337000.0,178256000.0,-276592000.0,,178256000.0,1224172000.0,2394566000.0,237217000.0,-643420610.0,739851970.0,,,2.9,,,4.57,,,7.0,739851970.0,-643420610.0,1.0,1.0
01238169,오리온,20180402002024,2017,OK|연결,OK,7,5749,419,OK,69364957000.0,69553493000.0,-188536000.0,6736509000.0,771558000.0,811340000.0,-39782000.0,5263446000.0,-926564000.0,-576079000.0,-758705000.0,408220000.0,6696727000.0,,562467000.0,-4484983000.0,2793601000.0,,,3.04,,,6.32,,,5.55,2873241000.0,-4483281000.0,1.0,1.0
01245062,코오롱티슈진,20210121000029,2017,OK|연결,OK,11,15961,398,OK,564539000.0,466730000.0,97809000.0,52380000.0,3390000.0,,3390000.0,44923000.0,16817000.0,5285000.0,,22153000.0,72731000.0,,,-40813000.0,46471000.0,,,3.11,,,5.16,,,,46597000.0,-41462000.0,1.0,1.0
01246742,테크트랜스,20180718000304,2017,OK|별도,부분(0/7),1,1852,350,부분(1/7),,,,,,,,,,,,,,,17766000.0,,,,,,,,,,,,,,,
01258507,롯데웰푸드,20180402004835,2017,OK|연결,OK,9,10859,418,OK,113171000000.0,113154000000.0,17000000.0,4649000000.0,687000000.0,466000000.0,221000000.0,13291000000.0,-1305000000.0,-125000000.0,324000000.0,-1504000000.0,,18615000000.0,,-5439000000.0,6099000000.0,,,2.94,,,2.15,,,6.24,6100000000.0,-5543000000.0,,
01261893,케이씨텍,20180402002686,2017,OK|별도,부분(0/7),1,1986,347,부분(0/7),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01262458,동아타이어공업,20180402000940,2017,OK|별도,OK,9,4476,403,OK,15436019000.0,15695799000.0,-259780000.0,333735000.0,41478000.0,52018000.0,-10540000.0,679929000.0,484853000.0,55964000.0,,530303000.0,323195000.0,,,-472413000.0,510117000.0,,,2.49,,,3.45,,,,511741000.0,-479830000.0,1.0,1.0
01263022,BGF리테일,20180402003237,2017,OK|연결,OK,9,5721,440,OK,68124000000.0,69882000000.0,-1758000000.0,1891000000.0,405000000.0,404000000.0,1000000.0,844000000.0,-1292000000.0,-1974000000.0,6000000.0,676000000.0,1892000000.0,10711000000.0,,-4986000000.0,5817000000.0,3.45,3.69,3.57,4.15,4.97,4.56,6.7,9.9,8.3,5742000000.0,-5136000000.0,1.0,1.0
01264234,엘에이티,20190102000129,2017,OK|별도,부분(0/7),3,2390,353,부분(2/7),,,,,,,,40310000.0,,,,,,,172692000.0,,,,,,,,,,,,,,,
01267170,SK케미칼,20180402001432,2017,OK|연결,OK,20,12559,424,OK,102542480000.0,89171474000.0,13371006000.0,888209000.0,310114000.0,230890000.0,79224000.0,2732988000.0,92067000.0,-690140000.0,113473000.0,414474000.0,967433000.0,,,-6238942000.0,8110828000.0,2.74,2.82,2.78,3.41,6.22,4.815,,,,8080771000.0,-6384946000.0,1.0,1.0
