법인코드,법인명,접수번호,결산연도,처리상태,발췌테이블수,입력토큰,출력토큰,확정급여채무,사외적립자산,순확정급여부채,당기근무원가,이자비용,이자수익,순이자비용,급여지급액,보험수리적손익,퇴직급여비용합계,예상기여금,확정기여제도비용,할인율_최소,할인율_최대,할인율_중간,임금상승률_최소,임금상승률_최대,임금상승률_중간,듀레이션_최소,듀레이션_최대,듀레이션_중간
01063556,질경이,20250320000572,2024,부분(0/7),3,4400,242,,,,,,,,,,,,118082000,,,,,,,,,
01063990,로보로보,20250314000532,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01064041,아크로스,20250331002680,2024,OK,13,14625,269,556880000,695026000,-138146000,428359000,10311000,,,173873000,59422000,458038000,397421000,,,,,,,,,,9.41
01064069,토박스코리아,20250320000037,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01064272,한국투자캐피탈,20250327000810,2024,부분(0/7),6,14643,674,,,,,,,,,,,,,,,,,,,,,
01065679,이노인스트루먼트,20250321001550,2024,OK,10,13105,275,549106000,418210000,130896000,175073000,22679000,19387000,3292000,304136000,66672000,197752000,150000000,,,,,,,,,,5.2
01065785,노브메타파마,20250314001145,2024,OK,10,13109,274,1861272000,1826776000,34496000,219226000,68461000,47093000,21368000,3343000,-338213000,240595000,190000000,,,,,,,,,,
01066058,파마리서치바이오,20250317000584,2024,부분(0/7),5,8986,245,,,760035658,,,,,,,137771020,,,,,,,,,,,
01067437,팍스넷경제티브이,20250328002334,2024,부분(1/7),8,15405,242,,,,,,,,547437434,,,,,,,,,,,,,
01067516,골프존,20250320001486,2024,OK,11,13438,262,140481000,0,140481000,259069000,33633000,38664000,-5031000,676999000,0,,,,,,,,,,,,
01068296,제이니몹,20250331002690,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01068348,러셀,20250321001639,2024,OK,9,10480,274,956027055,12707149,943319906,186104232,25350516,226080,25124436,85639945,86465552,,,,,,4.58,,,4.0,,,8.91
01069736,한독크린텍,20250317000726,2024,OK,11,14402,267,6024301439,5696370205,327931234,1188600919,206339345,,,717536201,-113690188,1212098819,,,,,,,,,,,
01070149,올리패스,20250407004393,2024,OK,10,13637,279,867820000,808314000,59506000,562049000,69791000,23723000,46068000,3372633000,-113812000,608117000,,,,,4.55,,,3.5,,,9.186
01071944,미래생명자원,20250321000835,2024,OK,6,12702,268,515921204,48506474,467414730,37165461,3036416,445090,2591326,11958827,33554651,,,,,,,,,,,,8.8
01073678,얼라인드,20250321000912,2024,OK,7,13714,274,3759606543,,3759606543,474428367,114993996,,114993996,285654320,-55595651,589422363,,,,,3.51,,,2.0,,,9.69
01078178,RFHIC,20250320001721,2024,부분(0/7),4,6268,567,,,,,,,,,,,,,,,,,,,,,
01080687,아우딘퓨쳐스,20250318000916,2024,OK,8,11253,277,2122223000,703040000,1419183000,514734000,89808000,23731000,66077000,376148000,51921000,580811000,300000000,,,,,,,,,,7.069
01082834,노무라인터내셔널펀딩피티이,20240729000078,2024,OK,9,13159,285,245439000000,219869000000,25570000000,6028000000,3484000000,5658000000,-2174000000,15156000000,-14049000000,5272000000,,,,,1.3,,,0.4,,,
01085026,유진테크놀로지,20250318001135,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01089350,켐트로스,20250321001382,2024,OK,10,13638,274,4473172000,927543000,3545629000,601083000,171863000,20506000,151357000,471745000,218778000,752440000,,,,,,,,,,,4.103
01091054,쎄노텍,20250317000792,2024,부분(4/7),8,13337,262,2286356000,848033000,1438323000,,,56998000,,317274000,,,132000000,,,,,,,,,,8.96
01093007,LS에코에너지,20250318000837,2024,OK,9,11094,277,1787251000,1359793000,427458000,97577000,68475000,74448000,-5973000,5270000,74348000,91604000,,,,,4.84,,,5.0,,,
01095722,심텍,20250318000476,2024,부분(1/7),3,9669,249,,,,,,,,,,,5989594000,871107000,,,,,,,,,8.0
01096341,넥슨게임즈,20250320001202,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01097906,케이에이치건설,20250321001503,2024,부분(0/7),7,9946,538,,,,,,,,,,,,,,,,,,,,,
01099861,에이텍모빌리티,20250320001645,2024,부분(0/7),2,6742,239,,,,,,,,,,,,,,,,,,,,,
01101254,케이피항공산업,20250321001310,2024,OK,9,11091,273,7053505000,1019756000,6033749000,1175671000,201736000,36403000,165333000,227183000,771012000,,360000000,,,,,,,,,,
01105621,엔투텍,20250321001446,2024,OK,12,13326,280,1452387000,1271376000,181011000,390339000,65109000,54913000,10196000,467233000,34006000,400535000,402088000,63639000,,,,,,,,,9.23
01107665,크리스탈신소재,20250418000560,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01108099,현대코퍼레이션홀딩스,20250318000745,2024,OK,6,13361,272,7253359000,7081208000,172151000,926346000,130679000,,,466764000,543093000,1037561000,609000000,,,,,,,,,,8.35
01108248,지노믹트리,20250318001141,2024,OK,8,15080,272,5485859000,4067619000,1418240000,531516000,191666000,97778000,93888000,161523000,422303000,,,,,,,,,,,,6.24
01108442,에치에프알,20250319000876,2024,OK,7,13343,273,9471648000,1914834000,7556814000,1284175000,232395000,62505000,169890000,487152000,535239000,,,714833000,,,,,,,,,
01109122,에스엘테라퓨틱스,20250331001403,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01109715,DSC인베스트먼트,20250319001080,2024,부분(0/7),4,4192,239,,,,,,,,,,,,,,,,,,,,,
01109955,링크제니시스,20250317000223,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01112889,피엔에이치테크,20250321001198,2024,OK,11,13627,275,4077751000,746966000,3330785000,414459000,93878000,13329000,80549000,166909000,1383134000,588336000,,,,,,,,,,,6.13
01113499,아이티센피엔에스,20250317000980,2024,부분(0/7),6,6213,242,,,,,,,,,,,,589653000,,,,,,,,,
01113718,올릭스,20250321001229,2024,OK,5,12071,274,4763112000,4348637000,414475000,642330000,160643000,183918000,-23275000,220292000,944070000,619055000,,,,,,,,,,,6.905
01115044,안지오랩,20250318000668,2024,OK,9,13039,272,825682098,840169475,-14487377,94502652,29256840,35567136,-6310296,74235201,36971894,123759492,,,,,,,,,,,4.39
01116344,이비테크,20250319000784,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01116380,씨앤에스링크,20250320000656,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01116502,아티스트컴퍼니,20250320001407,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01117246,EMB,20250326000283,2024,부분(2/7),6,4566,254,604839000,502979000,101860000,,,24423000,,,-8966000,,,,,,,,,,,,
01117422,나눔테크,20250321000468,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01118281,피플바이오,20250320001615,2024,부분(4/7),7,11041,265,2467418000,,2467418000,518877000,130783000,,130783000,914529000,129577000,387993000,,,,,,,,,,,
01118643,로보쓰리에이아이,20250407004339,2024,부분(4/7),10,12585,260,33511000,,33511000,58298000,,,,24787000,,58298000,,,,,4.08,,,4.17,,,
01124653,슈프리마,20250317000982,2024,부분(0/7),4,7570,242,,,187109270,,,,,,,,,,,,,,,,,,
01126004,스포피드,20250331002267,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01128613,화승엔터프라이즈,20250317000315,2024,OK,10,13433,275,12212606000,1125857000,11086749000,6974585000,465389000,31434000,433955000,5868653000,192738000,7410523000,,,,,,,,,,,
01128622,이스트에이드,20250317000853,2024,부분(0/7),12,12302,529,,,,,,,,,,,,,,,,,,,,,
01131510,에스엠면세점,20250331003023,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01133217,카카오뱅크,20250411001905,2024,OK,6,5961,278,56464000000,69749000000,-13285000000,12909000000,2136000000,2887000000,-751000000,3419000000,3127000000,,0,,,,,,,,,,12.83
01134395,뉴스테이허브제1호위탁관리부동산투자회사,20250331003886,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01135057,녹십자웰빙,20250317001013,2024,OK,9,13505,304,11799570000,11148349000,651221000,1674896000,441184000,503170000,-61986000,811802000,721096000,1612910582,2494000000,,4.01,4.11,4.06,5.19,5.36,5.275,7.81,9.99,8.9
01135941,원익IPS,20250325000491,2024,OK,3,9486,274,67374250000,73737680000,-6363430000,9947799000,2423818000,2616674000,-192856000,6948250000,1301779000,,,,,,,,,,,,
01136597,마더스제약,20250528000639,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01137295,프리시젼바이오,20250319000688,2024,OK,7,12654,284,2949164000000,2369577000000,579587000000,769649000000,90835000000,74842000000,15993000000,473930000000,100023000000,712515000000,,,,,,,,,,,8.61
01137903,디케이티,20250321000737,2024,OK,6,11545,274,1686105000,2018639000,-332534000,328199000,58186000,77116000,-18930000,171520000,154696000,309269000,,,,,,,,,,,8.7
01138771,한덕,20250319000022,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01139266,로스웰,20250428000488,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01139497,에스제이켐,20250320001420,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01140138,제이에스테크,20250331002863,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01141942,액트로,20250320000967,2024,OK,10,13691,271,5390388000,0,5390388000,254574000,107493000,0,107493000,,1993770000,,,362067000,,,3.3,,,5.0,,,
01142075,핑거,20250317000742,2024,OK,9,14218,290,8579216000,7569375000,1009841000,1492678000,349387000,354641000,-5254000,643525000,518303000,1842065000,1732000000,285000000,,,,,,,7.865,8.933,8.399
01144028,씨티케이,20250530001936,2024,OK,9,11859,280,2062909000,2282125000,-219216000,627913000,96150000,107366000,-11216000,607327000,129789000,724063000,,,,,,,,,7.78,9.66,8.72
01146822,아이퀘스트,20250318001082,2024,OK,7,15697,273,7100837273,5651724724,1449112549,853327838,246751518,189403386,57348132,1010362112,652831190,,,542865000,,,,,,,,,
01150311,선우,20250328000544,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01152470,펄어비스,20250319001130,2024,부분(0/7),1,52191,315,,,,,,,,,,,,,,,,,,,,,
01153105,비비씨,20250321000809,2024,부분(4/7),7,14009,273,3901297000,3202879000,698418000,,,53469000,,173201000,1100031000,1460165000,,,,,,,,,8.0,10.81,9.405
01153293,제이엘케이,20250320001226,2024,OK,6,14101,266,3768722000,2593874000,1174848000,760969000,140776000,,,251171000,-299668000,,,,,,,,,,,,4.0
01157235,아스타,20250319000697,2024,부분(3/7),10,12387,262,2044732000,,2044732000,280007000,,,63013000,39435000,160265000,503286000,,,,,,,,,,,
01158553,켄코아에어로스페이스,20250321001613,2024,OK,5,11749,276,5473206000,5160883000,312323000,1309033000,178057000,6945000,171112000,671577000,310051000,1480145000,,,,,,,,,,,6.05
01159853,휴온스,20250318000815,2024,부분(0/7),4,9660,243,,,,,,,,,,,,6790949000,,,,,,,,,
01160363,에코프로비엠,20250325000761,2024,OK,8,11775,274,71305128000,55182108000,16123020000,14930006000,2615005000,1657579000,957426000,2647369000,4985886000,,,,,,,,,,,,
01160512,헝셩그룹,20250430001051,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01161292,라이트팜텍,20250331002889,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01165739,잉글우드랩,20250320001724,2024,부분(0/7),3,8797,522,,,,,,,,,,,,,,,,,,,,,
01166109,예선테크,20250321001918,2024,OK,9,13703,271,3362895000,3503292000,-140397000,547115000,125280000,139328000,-14048000,789687000,-301858000,,,16106000,,,,,,,,,
01167056,샘표식품,20250314000817,2024,OK,12,13245,280,14911597000,14473280000,438317000,708523000,619296000,557329000,61967000,90822000,507538000,770490000,,,,,4.53,,,4.38,,,3.82
01168684,스튜디오드래곤,20250319000636,2024,OK,8,13888,284,7750990000,9236733000,-1485743000,1104290000,350743000,448253000,-97510000,1400224000,835010000,1455033000,,,,,,,,,9.41,9.48,9.445
01169267,세화피앤씨,20250320000957,2024,OK,12,13755,271,6457776000,6626661000,-168885000,6159000,1964000,,1964000,119815000,663398000,401389000,,,,,,,,,,,9.01
01169434,오가닉티코스메틱,20250430001271,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01170962,GRT,20241018000064,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01174038,자비스,20250318001139,2024,부분(0/7),4,6460,242,,,,,,,,,,,,617052000,,,,,,,,,
01179927,리독스바이오,20250331003500,2024,부분(0/7),2,7241,635,,,,,,,,,,,,,,,,,,,,,
01181515,엘앤씨바이오,20250321001430,2024,부분(4/7),5,9859,267,3940920000,2484124000,1456796000,,,134653000,,403801000,-43185000,1005313000,,,,,,,,,,,9.66
01181807,형지글로벌,20250321001730,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01182408,소프트캠프,20250320000252,2024,OK,8,12351,278,5606354000,3682900000,1923454000,777013000,216965000,175047000,41918000,450971000,-37206000,823827000,464156000,,,,,,,,,,9.01
01182550,EDGC,20250327001232,2024,부분(0/7),5,6128,242,,,,,,,,,,,,394120000,,,,,,,,,
01182578,DH오토리드,20250411002994,2024,OK,10,7139,268,60435852,46516521,13919331,44072581,2526854,3236181,-709327,40816365,7445310,43363254,,,,,,,,,,,
01185566,휴엠앤씨,20250318000703,2024,부분(4/7),11,12799,266,95471000,53035000,42436000,,,1516000,,43533000,-25116000,,,684269000,,,4.16,,,4.71,,,
01186963,메디오젠,20250331004362,2024,OK,11,13863,278,2740888000,1703360000,1037528000,812917000,120536000,55010000,65526000,428879000,-29273000,878442000,39000000,,,,,,,,,,10.73
01187166,울트라브이,20250325000852,2024,OK,11,14133,274,1355144834,,1355144834,307042017,26805516,,26805516,188916216,108176339,333847533,,,,,4.37,,,3.0,,,8.14
01187458,에스알바이오텍,20250319000677,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01187494,덴티스,20250319000812,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01188749,지앤이헬스케어,20250428000479,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01190124,미디어젠,20250320001085,2024,OK,11,14432,282,4832711000,2607474000,2225237000,861151000,220417000,94595000,125822000,2064794000,632142000,986973000,,,,,4.02,,,4.37,,,8.3
01190568,에이피알,20250321001576,2024,부분(4/7),7,11576,260,10592662000,9968119000,624543000,,,259051000,,1078505000,,,,,,,,,,,,,3.0
01190780,파워풀엑스,20250321000886,2024,부분(0/7),3,4845,242,,,,,,,,,,,,171532000,,,,,,,,,
01195545,토지지원리츠제1호위탁관리부동산투자회사,20250331000236,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01196313,유에스티,20250318000805,2024,부분(0/7),5,6768,451,,,,,,,,,,,,,,,,,,,,,
01199550,HD현대에너지솔루션,20250317000724,2024,부분(2/7),3,4128,250,7399178000,7786693000,-387515000,,,,,,,,,,,,,,,,,,
01201970,셀레스트라,20250407000165,2024,OK,6,16502,282,398724366,224445854,174278512,572841673,60126396,17975892,42150504,1055699334,-608612917,614992177,,143000000,,,,,,,7.35,9.66,8.505
01203376,유비쿼스,20250318001071,2024,부분(0/7),3,8520,535,,,,,,,,,,,,,,,,,,,,,
01203808,AP시스템,20250320001493,2024,OK,8,12411,282,23164454000,23977366000,-812912000,2843475000,762766000,914279000,-151513000,1920038000,2909120000,3454728000,3354626000,,,,,,,,,,6.65
01204056,하이브,20250321001187,2024,OK,6,10848,289,50040444000,56137022000,-6096578000,14472451000,1692673000,2020156000,-327483000,5650000000,771832000,14113948000,,254000000,,,,,,,4.24,17.1,10.67
01205329,크라운제과,20250320000868,2024,OK,10,11935,285,67100281000,17525375000,49574906000,5500862000,2475076000,619573000,1855503000,5110054000,4129394000,12447247000,1800000000,154699000,,,,,,,,,
01205709,HD현대,20250319001012,2024,OK,9,13983,281,2706355000000,2597180000000,109175000000,255699000000,92126000000,115099000000,-22973000000,284731000000,334945000000,249385000000,,,,,,,,,,,
01205851,HD현대일렉트릭,20250320001309,2024,OK,4,11051,277,142512000000,143337000000,-825000000,13739000000,4941000000,5399000000,-458000000,14539000000,14067000000,,13875000000,,,,,,,,,,
01207169,엑심베이,20250331003480,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01207716,앱코,20250313000354,2024,부분(0/7),3,5914,622,,,,,,,,,,,,,,,,,,,,,
01207761,프로브잇,20250408000016,2024,OK,7,18170,262,0,0,0,439680000,59629000,6966000,52663000,1455150000,0,497150000,,,,,,,,,,,
01208821,팡스카이,20250407003922,2024,부분(2/7),7,16254,248,507785000,,507785000,,,,,,,,,,,,,,,,,,7.35
01208885,경동도시가스,20250318000876,2024,OK,12,13794,294,34987922000,37166381000,-2178459000,1974661000,1335763000,1503115000,-167352000,3837034000,2879972000,4290424000,2483000000,924000000,,,3.9,,,4.0,,,4.59
01210190,모비릭스,20250320001043,2024,부분(0/7),6,11074,243,,,,,,,,,,,,2573050000,,,,,,,,,
01213586,아이디피,20250312000210,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01214743,더네이쳐홀딩스,20250320001718,2024,부분(0/7),5,8711,247,,,,,,,,,,2902509000,,2902509000,,,,,,,,,
01217829,엔에프씨,20250314000633,2024,부분(4/7),10,12671,279,1252256000000,808322000000,443934000000,100238000000,40600000000,29067000000,11533000000,,-15900000000,95871000000,,423000000,,,,,,,,,
01222016,옥천당,20250430000451,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01222432,에스제이그룹,20250318000949,2024,부분(0/7),2,2100,612,,,,,,,,,,,,,,,,,,,,,
01223219,에이에프더블류,20250318000018,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01227039,파라택시스코리아,20250321001906,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01228515,앱튼,20250321001183,2024,부분(0/7),4,5660,460,,,,,,,,,,,,,,,,,,,,,
01228931,프리닉스,20250324000306,2024,부분(0/7),4,4565,242,,,,,,,,,,,,478095000,,,,,,,,,
01234507,매일유업,20250320001447,2024,OK,9,13466,299,114489028000,127564455000,-13075427000,12814759000,5376106000,6255517000,-879411000,10917933000,5105381000,11939998000,,799008000,7.08,10.34,8.71,,,,7.08,10.34,8.71
01235296,셀리드,20250318001435,2024,OK,9,13782,265,1270723394,,1270723394,398260808,27494378,,27494378,311634651,66615591,,,,,,,,,,,,11.77
01236286,컬러레이,20250423000002,2024,부분(0/7),1,22235,338,,,,,,,,,,,,,,,,,,,,,
01236897,제일약품,20250317000697,2024,OK,8,10597,281,52660378000,40889319000,11771059000,5299191000,1938974000,1578693000,360281000,4257112000,2243494000,5879453000,,219980000,,,,,,,,,
01237540,이녹스첨단소재,20250318001248,2024,OK,13,14080,287,14083941000,15048388000,-964447000,1584592000,618114000,599644000,18470000,1112052000,181477000,1519649000,,2618996000,,,3.56,,,3.43,,,7.84
01237577,서울개인택시복지법인,20250331003709,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01243161,인산가,20250319000816,2024,부분(1/7),6,6860,248,,,,,,,,733027692,,655173825,,655173825,,,,,,,,,
01245062,코오롱티슈진,20250318000527,2024,부분(3/7),3,3486,251,481467,491852,-10385,,,,,1217,66919,25369,,,,,,,,,,,
01246034,네오펙트,20250320001036,2024,OK,8,13604,277,1221508000,1087125000,134383000,261533000,,,14330000,264458000,-4235000,585612000,,309749000,,,,,,,3.94,10.86,7.4
01246742,테크트랜스,20250321001329,2024,퇴직연금없음,,,,,,,,,,,,,,,,,,,,,,,,
01251577,휴네시온,20250319000974,2024,부분(4/7),7,12451,261,172343000,,172343000,41131000,3928000,,3928000,0,30353000,,,979000000,,,,,,,,,
01251595,압타바이오,20250318001376,2024,OK,9,13091,268,3503227000,,3503227000,377597000,117507000,,117507000,29173000,26354000,521458000,,,,,,,,,,,4.088
01255652,레이크머티리얼즈,20250318000856,2024,OK,10,13568,290,9146797000,5424921000,3721876000,1804006000,280496000,201231000,79265000,834956000,550834000,1883271000,1700000000,35006000,,,,,,,10.34,10.62,10.48
